Year,Province,Age,Sex,MaritalStatus,Educations,JobType,JobAbsence,JobStatus,WorkHours,Tenure,HourlyEarn,Union,Frequency
2012,Ontario,20 to 24,Male,Single,D.PostSecondary,Accomm/Foo,NA,Part-time,20,21,13,Not member,875
2012,Ontario,55 to 59,Male,Married,D.PostSecondary,Finance/In,NA,Full-time,40,158,24.66,Not member,870
2012,Ontario,45 to 49,Male,Married,E.University,Mngmnt/Adm,NA,Full-time,40,63,12.48,Not member,802
2012,Ontario,15 to 19,Male,Single,B.Secondary,Prof/Scien,NA,NA,NA,NA,NA,NA,829
2012,Ontario,50 to 54,Male,Married,E.University,Wholesale,Vacation,Part-time,20,221,NA,NA,851
2012,Ontario,35 to 39,Male,Single,C.Grade11to13,Transport/,NA,Full-time,40,15,18,Not member,924
2012,Ontario,30 to 34,Male,Married,E.University,Prof/Scien,NA,Full-time,37.5,97,38.97,Not member,587
2012,Ontario,70+,Male,Married,B.Secondary,NA,NA,NA,NA,NA,NA,NA,888
2012,Ontario,35 to 39,Male,Married,E.University,Info/Cultu,NA,Full-time,40,22,14.5,Not member,536
2012,Ontario,60 to 64,Male,Married,E.University,Health Car,NA,Full-time,70,240,NA,NA,989
2012,Ontario,20 to 24,Male,Single,C.Grade11to13,Retail Tra,NA,Part-time,20,15,12,Union memb,846
2012,Ontario,30 to 34,Male,Married,D.PostSecondary,Constructi,NA,NA,NA,NA,NA,NA,1061
2012,Ontario,50 to 54,Male,Married,E.University,Prof/Scien,NA,Full-time,40,65,44.69,Not member,690
2012,Ontario,60 to 64,Male,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,857
2012,Ontario,65 to 69,Male,Married,E.University,Wholesale,Vacation,Part-time,13,240,NA,NA,777
2012,Ontario,70+,Male,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,930
2012,Ontario,70+,Male,Married,E.University,NA,NA,NA,NA,NA,NA,NA,825
2012,Ontario,30 to 34,Male,Married,D.PostSecondary,Transport/,NA,Full-time,45,9,23.5,Not member,1232
2012,Ontario,15 to 19,Male,Single,C.Grade11to13,Prof/Scien,NA,Full-time,40,3,15,Not member,1041
2012,Ontario,65 to 69,Male,Married,A.EightYears,NA,NA,NA,NA,NA,NA,NA,865
2012,Ontario,35 to 39,Male,Separated,D.PostSecondary,Prof/Scien,NA,Full-time,40,68,31.73,Not member,566
2012,Ontario,20 to 24,Male,Single,C.Grade11to13,Retail Tra,NA,NA,NA,NA,NA,NA,784
2012,Ontario,60 to 64,Male,Married,E.University,Prof/Scien,NA,Full-time,35,240,NA,NA,848
2012,Ontario,30 to 34,Male,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,1380
2012,Ontario,55 to 59,Male,Married,B.Secondary,Finance/In,NA,Full-time,30,129,NA,NA,779
2012,Ontario,45 to 49,Male,Married,D.PostSecondary,Health Car,NA,Full-time,37.5,240,46.15,Union memb,961
2012,Ontario,70+,Male,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,817
2012,Ontario,15 to 19,Male,Single,D.PostSecondary,Retail Tra,NA,NA,NA,NA,NA,NA,808
2012,Ontario,35 to 39,Male,Single,C.Grade11to13,Constructi,Other,Full-time,40,48,NA,NA,999
2012,Ontario,45 to 49,Male,Married,E.University,Accomm/Foo,NA,Full-time,55,19,NA,NA,866
2012,Ontario,40 to 44,Male,Single,B.Secondary,Wholesale,NA,Full-time,30,34,11,Not member,528
2012,Ontario,50 to 54,Male,Separated,D.PostSecondary,Manufactur,NA,Full-time,35,61,35.71,Not member,534
2012,Ontario,55 to 59,Male,Married,D.PostSecondary,Educationa,NA,Full-time,40,168,29.09,Not member,728
2012,Ontario,70+,Male,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,519
2012,Ontario,35 to 39,Male,Married,D.PostSecondary,Prof/Scien,NA,Full-time,37.5,49,61.54,Not member,1099
2012,Ontario,35 to 39,Male,Married,E.University,Manufactur,NA,Full-time,40,45,27.5,Not member,570
2012,Ontario,65 to 69,Male,Married,C.Grade11to13,Manufact n,NA,Full-time,40,233,15.25,Not member,693
2012,Ontario,45 to 49,Male,Single,E.University,Retail Tra,NA,Full-time,37.5,64,76.92,Not member,986
2012,Ontario,20 to 24,Male,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,738
2012,Ontario,40 to 44,Male,Married,D.PostSecondary,Constructi,NA,Full-time,44,6,28.41,Not member,806
2012,Ontario,30 to 34,Male,Single,A.EightYears,NA,NA,NA,NA,NA,NA,NA,1522
2012,Ontario,15 to 19,Male,Single,A.EightYears,NA,NA,NA,NA,NA,NA,NA,664
2012,Ontario,30 to 34,Male,Single,E.University,Prof/Scien,NA,Full-time,40,20,45,Not member,1278
2012,Ontario,20 to 24,Male,Single,B.Secondary,Retail Tra,NA,Full-time,30,31,10.95,Not member,1117
2012,Ontario,40 to 44,Male,Married,B.Secondary,Wholesale,NA,Full-time,30,34,11,Not member,541
2012,Ontario,25 to 29,Male,Single,D.PostSecondary,Prof/Scien,NA,Full-time,40,10,38,Not member,860
2012,Ontario,55 to 59,Male,Married,D.PostSecondary,Wholesale,NA,Full-time,80,96,NA,NA,723
2012,Ontario,40 to 44,Male,Married,E.University,Educationa,NA,Full-time,37,67,20.79,Union memb,585
2012,Ontario,20 to 24,Male,Single,D.PostSecondary,Public Adm,NA,NA,NA,NA,NA,NA,737
2012,Ontario,25 to 29,Male,Single,E.University,Retail Tra,NA,NA,NA,NA,NA,NA,530
2012,Ontario,70+,Male,Married,E.University,NA,NA,NA,NA,NA,NA,NA,975
2012,Ontario,25 to 29,Male,Married,D.PostSecondary,Prof/Scien,NA,Full-time,40,11,25,Not member,1055
2012,Ontario,70+,Male,Married,E.University,NA,NA,NA,NA,NA,NA,NA,787
2012,Ontario,35 to 39,Male,Married,D.PostSecondary,Manufactur,FamilyResponsibility,Full-time,40,86,34.08,Union memb,810
2012,Ontario,55 to 59,Male,Married,D.PostSecondary,Public Adm,NA,Full-time,35,240,98.9,Not member,522
2012,Ontario,20 to 24,Male,Single,C.Grade11to13,Educationa,NA,Part-time,15,16,12,Not member,936
2012,Ontario,45 to 49,Male,Married,E.University,Public Adm,NA,Full-time,37.5,133,51.28,Not member,913
2012,Ontario,55 to 59,Male,Married,B.Secondary,NA,NA,NA,NA,NA,NA,NA,769
2012,Ontario,15 to 19,Male,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,1349
2012,Ontario,20 to 24,Male,Single,C.Grade11to13,Retail Tra,NA,Full-time,40,11,10.25,Not member,513
2012,Ontario,55 to 59,Male,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,844
2012,Ontario,40 to 44,Male,Separated,C.Grade11to13,Info/Cultu,NA,Full-time,40,240,14.42,Not member,887
2012,Ontario,55 to 59,Male,Separated,C.Grade11to13,Wholesale,NA,Full-time,40,14,20.98,Union memb,868
2012,Ontario,25 to 29,Male,Single,E.University,Public Adm,NA,Full-time,37.5,56,53.85,Union memb,761
2012,Ontario,60 to 64,Male,Married,E.University,Health Car,NA,Full-time,50,240,19.23,Not member,919
2012,Ontario,15 to 19,Male,Single,C.Grade11to13,Constructi,NA,Full-time,40,1,18,Not member,1009
2012,Ontario,65 to 69,Male,Separated,A.EightYears,Other Serv,NA,Part-time,15,240,11,Not member,561
2012,Ontario,60 to 64,Male,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,922
2012,Ontario,45 to 49,Male,Married,E.University,Prof/Scien,NA,Full-time,40,192,79.33,Not member,794
2012,Ontario,70+,Male,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,744
2012,Ontario,40 to 44,Male,Married,D.PostSecondary,Other Serv,NA,Full-time,36,8,NA,NA,853
2012,Ontario,35 to 39,Male,Single,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,888
2012,Ontario,70+,Male,Married,C.Grade11to13,Info/Cultu,NA,NA,NA,NA,NA,NA,719
2012,Ontario,55 to 59,Male,Married,E.University,NA,NA,NA,NA,NA,NA,NA,853
2012,Ontario,35 to 39,Male,Separated,D.PostSecondary,Manufactur,NA,Full-time,40,182,28.5,Not member,604
2012,Ontario,55 to 59,Male,Married,C.Grade11to13,Manufactur,NA,Full-time,40,240,9.62,Not member,760
2012,Ontario,30 to 34,Male,Single,C.Grade11to13,Educationa,NA,Full-time,35,79,39.52,Not member,772
2012,Ontario,25 to 29,Male,Single,D.PostSecondary,Constructi,NA,Full-time,35,11,18,Not member,1118
2012,Ontario,40 to 44,Male,Married,C.Grade11to13,Manufact n,NA,Full-time,40,218,26,Not member,838
2012,Ontario,30 to 34,Male,Single,D.PostSecondary,Manufactur,NA,Full-time,37.5,130,26,Not member,1325
2012,Ontario,40 to 44,Male,Married,E.University,Prof/Scien,Vacation,Full-time,40,36,24.04,Not member,898
2012,Ontario,45 to 49,Male,Married,E.University,Other Serv,NA,Full-time,35,187,NA,NA,762
2012,Ontario,20 to 24,Male,Single,C.Grade11to13,Accomm/Foo,NA,NA,NA,NA,NA,NA,944
2012,Ontario,25 to 29,Male,Single,E.University,Retail Tra,NA,NA,NA,NA,NA,NA,1121
2012,Ontario,60 to 64,Male,Married,B.Secondary,NA,NA,NA,NA,NA,NA,NA,878
2012,Ontario,45 to 49,Male,Single,D.PostSecondary,Accomm/Foo,NA,Full-time,40,42,13,Not member,811
2012,Ontario,25 to 29,Male,Single,E.University,NA,NA,NA,NA,NA,NA,NA,889
2012,Ontario,40 to 44,Male,Married,B.Secondary,Constructi,NA,Full-time,40,151,NA,NA,874
2012,Ontario,50 to 54,Male,Married,E.University,Finance/In,NA,Full-time,40,230,NA,NA,608
2012,Ontario,15 to 19,Male,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,621
2012,Ontario,55 to 59,Male,Married,A.EightYears,Manufactur,NA,Full-time,40,240,18,Union memb,945
2012,Ontario,30 to 34,Male,Single,D.PostSecondary,Info/Cultu,NA,Full-time,30,18,13,Not member,1017
2012,Ontario,35 to 39,Male,Single,D.PostSecondary,Retail Tra,NA,NA,NA,NA,NA,NA,890
2012,Ontario,70+,Male,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,767
2012,Ontario,60 to 64,Male,Married,D.PostSecondary,Info/Cultu,NA,Full-time,35,167,45.2,Union memb,794
2012,Ontario,40 to 44,Male,Separated,D.PostSecondary,Manufact n,NA,Full-time,40,33,34,Union memb,972
2012,Ontario,25 to 29,Male,Married,E.University,Manufact n,NA,Full-time,37.5,46,25.64,Not member,538
2012,Ontario,40 to 44,Male,Married,E.University,NA,NA,NA,NA,NA,NA,NA,1048
2012,Ontario,20 to 24,Male,Single,D.PostSecondary,Retail Tra,NA,Full-time,30,100,14.81,Not member,843
2012,Ontario,25 to 29,Male,Single,E.University,Prof/Scien,NA,Full-time,40,3,NA,NA,850
2012,Ontario,45 to 49,Male,Separated,E.University,NA,NA,NA,NA,NA,NA,NA,932
2012,Ontario,50 to 54,Male,Married,C.Grade11to13,Public Adm,OwnIllness,Full-time,37.5,240,38.97,Union memb,533
2012,Ontario,45 to 49,Male,Married,E.University,Manufact n,NA,NA,NA,NA,NA,NA,796
2012,Ontario,20 to 24,Male,Single,D.PostSecondary,Retail Tra,NA,Part-time,20,42,12,Union memb,869
2012,Ontario,60 to 64,Male,Married,E.University,NA,NA,NA,NA,NA,NA,NA,946
2012,Ontario,55 to 59,Male,Married,C.Grade11to13,Info/Cultu,NA,Full-time,50,39,NA,NA,812
2012,Ontario,15 to 19,Male,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,635
2012,Ontario,25 to 29,Male,Married,E.University,Finance/In,NA,Full-time,37.5,40,30.77,Not member,898
2012,Ontario,20 to 24,Male,Single,D.PostSecondary,Retail Tra,NA,Part-time,16,11,16,Not member,805
2012,Ontario,40 to 44,Male,Married,D.PostSecondary,Manufactur,NA,Full-time,40,172,35.39,Not member,561
2012,Ontario,70+,Male,Married,E.University,NA,NA,NA,NA,NA,NA,NA,809
2012,Ontario,25 to 29,Male,Single,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,1202
2012,Ontario,55 to 59,Male,Married,E.University,Manufactur,NA,Full-time,40,65,20,Not member,951
2012,Ontario,35 to 39,Male,Married,E.University,Finance/In,NA,Full-time,37.5,22,33.65,Not member,1019
2012,Ontario,15 to 19,Male,Single,D.PostSecondary,Retail Tra,NA,Part-time,17.5,17,10.25,Union memb,914
2012,Ontario,55 to 59,Male,Married,D.PostSecondary,Public Adm,NA,Full-time,37.5,240,60.51,Not member,608
2012,Ontario,30 to 34,Male,Single,E.University,Prof/Scien,NA,Full-time,37.5,17,NA,NA,978
2012,Ontario,50 to 54,Male,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,636
2012,Ontario,70+,Male,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,867
2012,Ontario,30 to 34,Male,Single,B.Secondary,Manufact n,NA,Part-time,27,6,10.5,Not member,805
2012,Ontario,15 to 19,Male,Single,B.Secondary,Retail Tra,NA,Part-time,15,33,9,Union memb,865
2012,Ontario,50 to 54,Male,Married,E.University,Prof/Scien,NA,Full-time,40,33,NA,NA,785
2012,Ontario,50 to 54,Male,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,655
2012,Ontario,45 to 49,Male,Married,D.PostSecondary,Finance/In,NA,Full-time,40,193,16,Not member,1013
2012,Ontario,25 to 29,Male,Single,E.University,Mngmnt/Adm,NA,Full-time,40,23,10.5,Not member,990
2012,Ontario,45 to 49,Male,Married,E.University,Retail Tra,NA,Full-time,32,16,13.5,Not member,954
2012,Ontario,50 to 54,Male,Married,D.PostSecondary,Educationa,NA,Full-time,40,147,22.65,Union memb,698
2012,Ontario,35 to 39,Male,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,929
2012,Ontario,40 to 44,Male,Married,D.PostSecondary,Public Adm,OwnIllness,Full-time,40,64,23.79,Union memb,508
2012,Ontario,70+,Male,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,863
2012,Ontario,55 to 59,Male,Married,E.University,Mngmnt/Adm,NA,Full-time,64,41,17,Not member,866
2012,Ontario,35 to 39,Male,Married,C.Grade11to13,Manufactur,Vacation,Full-time,42,212,23,Not member,561
2012,Ontario,45 to 49,Male,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,542
2012,Ontario,30 to 34,Male,Married,E.University,Educationa,Vacation,Full-time,35,115,39.9,Not member,550
2012,Ontario,20 to 24,Male,Single,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,588
2012,Ontario,40 to 44,Male,Married,D.PostSecondary,Info/Cultu,NA,Full-time,40,3,22,Not member,1086
2012,Ontario,60 to 64,Male,Separated,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,507
2012,Ontario,20 to 24,Male,Single,C.Grade11to13,Retail Tra,NA,Full-time,30,17,11,Not member,840
2012,Ontario,30 to 34,Male,Married,D.PostSecondary,Constructi,NA,Full-time,40,4,12.5,Not member,808
2012,Ontario,25 to 29,Male,Married,E.University,Educationa,NA,NA,NA,NA,NA,NA,1804
2012,Ontario,35 to 39,Male,Single,D.PostSecondary,Accomm/Foo,NA,Full-time,32,115,18.36,Union memb,1124
2012,Ontario,45 to 49,Male,Married,E.University,Manufact n,NA,Full-time,42,240,41.67,Not member,502
2012,Ontario,60 to 64,Male,Married,E.University,Other Serv,NA,Full-time,40,240,23.08,Not member,867
2012,Ontario,30 to 34,Male,Single,C.Grade11to13,Mngmnt/Adm,NA,Full-time,30,10,24,Not member,1065
2012,Ontario,70+,Male,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,809
2012,Ontario,55 to 59,Male,Married,E.University,Prof/Scien,NA,Full-time,40,7,55.29,Not member,736
2012,Ontario,70+,Male,Married,E.University,NA,NA,NA,NA,NA,NA,NA,1094
2012,Ontario,20 to 24,Male,Single,D.PostSecondary,Prof/Scien,NA,Full-time,40,11,16,Not member,1035
2012,Ontario,55 to 59,Male,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,809
2012,Ontario,15 to 19,Male,Single,B.Secondary,Agricultur,Other,Part-time,4,36,13.75,Not member,596
2012,Ontario,35 to 39,Male,Married,D.PostSecondary,Health Car,NA,Full-time,40,36,33.65,Not member,995
2012,Ontario,20 to 24,Male,Single,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,904
2012,Ontario,15 to 19,Male,Single,D.PostSecondary,Accomm/Foo,NA,Part-time,27.5,10,10.25,Not member,566
2012,Ontario,15 to 19,Male,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,626
2012,Ontario,70+,Male,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,898
2012,Ontario,40 to 44,Male,Married,C.Grade11to13,Manufactur,NA,Full-time,40,240,18,Not member,1012
2012,Ontario,70+,Male,Married,E.University,NA,NA,NA,NA,NA,NA,NA,684
2012,Ontario,30 to 34,Male,Married,E.University,Public Adm,NA,Full-time,36,79,59.83,Union memb,1402
2012,Ontario,40 to 44,Male,Single,E.University,NA,NA,NA,NA,NA,NA,NA,1181
2012,Ontario,40 to 44,Male,Married,D.PostSecondary,Transport/,NA,Full-time,60,139,NA,NA,910
2012,Ontario,70+,Male,Separated,D.PostSecondary,Constructi,Other,Part-time,7,95,NA,NA,571
2012,Ontario,70+,Male,Married,C.Grade11to13,Finance/In,NA,Full-time,35,119,10.25,Not member,993
2012,Ontario,40 to 44,Male,Married,B.Secondary,Constructi,NA,Full-time,50,240,29.7,Not member,579
2012,Ontario,15 to 19,Male,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,876
2012,Ontario,65 to 69,Male,Married,E.University,Mngmnt/Adm,NA,Full-time,40,96,18.81,Union memb,912
2012,Ontario,35 to 39,Male,Single,C.Grade11to13,Manufactur,NA,Full-time,40,11,20,Not member,911
2012,Ontario,60 to 64,Male,Married,E.University,Prof/Scien,NA,Full-time,37,174,NA,NA,866
2012,Ontario,50 to 54,Male,Married,D.PostSecondary,Wholesale,NA,Full-time,50,63,NA,NA,812
2012,Ontario,15 to 19,Male,Single,B.Secondary,Info/Cultu,NA,NA,NA,NA,NA,NA,745
2012,Quebec,15 to 19,Female,Single,B.Secondary,Accomm/Foo,NA,Part-time,20,2,9.81,Union memb,731
2012,Quebec,40 to 44,Female,Married,D.PostSecondary,Finance/In,NA,Part-time,20,239,15,Not member,619
2012,Quebec,30 to 34,Female,Married,D.PostSecondary,Health Car,NA,Full-time,30,1,10,Not member,688
2012,Quebec,60 to 64,Female,Separated,E.University,Educationa,NA,Part-time,16,227,46.15,Not member,528
2012,Quebec,15 to 19,Female,Single,D.PostSecondary,Accomm/Foo,Vacation,Part-time,8,46,10.5,Not member,526
2012,Quebec,25 to 29,Female,Married,E.University,NA,NA,NA,NA,NA,NA,NA,870
2012,Quebec,25 to 29,Female,Single,E.University,Other Serv,NA,Full-time,35,32,20.33,Not member,707
2012,Quebec,60 to 64,Female,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,977
2012,Quebec,50 to 54,Female,Married,C.Grade11to13,Wholesale,NA,Full-time,40,137,15.5,Not member,509
2012,Quebec,55 to 59,Female,Married,D.PostSecondary,Health Car,NA,Part-time,7,43,21,Not member,643
2012,Quebec,55 to 59,Female,Married,B.Secondary,Mngmnt/Adm,NA,NA,NA,NA,NA,NA,646
2012,Quebec,70+,Female,Single,A.EightYears,NA,NA,NA,NA,NA,NA,NA,672
2012,Quebec,45 to 49,Female,Married,B.Secondary,Educationa,NA,Part-time,15,8,8,Not member,710
2012,Quebec,50 to 54,Female,Married,E.University,Finance/In,NA,Full-time,36,24,44.34,Not member,610
2012,Quebec,25 to 29,Female,Married,D.PostSecondary,Finance/In,NA,Full-time,40,29,14.9,Not member,671
2012,Quebec,70+,Female,Single,A.EightYears,NA,NA,NA,NA,NA,NA,NA,1072
2012,Quebec,45 to 49,Female,Separated,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,695
2012,Quebec,70+,Female,Married,E.University,NA,NA,NA,NA,NA,NA,NA,697
2012,Quebec,35 to 39,Female,Married,C.Grade11to13,Other Serv,NA,Full-time,40,67,NA,NA,507
2012,Quebec,25 to 29,Female,Married,C.Grade11to13,Retail Tra,NA,Part-time,20,13,13,Not member,734
2012,Quebec,40 to 44,Female,Married,E.University,Prof/Scien,NA,NA,NA,NA,NA,NA,694
2012,Quebec,70+,Female,Married,E.University,NA,NA,NA,NA,NA,NA,NA,855
2012,Quebec,70+,Female,Single,A.EightYears,NA,NA,NA,NA,NA,NA,NA,749
2012,Quebec,40 to 44,Female,Married,D.PostSecondary,Public Adm,Vacation,Full-time,35,240,29,Union memb,933
2012,Quebec,25 to 29,Female,Married,E.University,NA,NA,NA,NA,NA,NA,NA,881
2012,Quebec,25 to 29,Female,Single,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,631
2012,Quebec,70+,Female,Married,E.University,NA,NA,NA,NA,NA,NA,NA,998
2012,Quebec,55 to 59,Female,Married,C.Grade11to13,Public Adm,NA,Full-time,35,111,13.19,Union memb,505
2012,Quebec,15 to 19,Female,Single,E.University,NA,NA,NA,NA,NA,NA,NA,529
2012,Quebec,60 to 64,Female,Separated,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,539
2012,Quebec,55 to 59,Female,Married,E.University,Health Car,NA,Part-time,28,10,35,Union memb,712
2012,Quebec,20 to 24,Female,Single,D.PostSecondary,Finance/In,NA,Part-time,8,23,15,Not member,646
2012,Quebec,50 to 54,Female,Married,D.PostSecondary,Other Serv,NA,Part-time,27,199,NA,NA,681
2012,Quebec,70+,Female,Married,B.Secondary,NA,NA,NA,NA,NA,NA,NA,863
2012,Quebec,35 to 39,Female,Married,D.PostSecondary,Public Adm,NA,Full-time,37.8,121,41.2,Union memb,732
2012,Quebec,40 to 44,Female,Married,D.PostSecondary,Educationa,NA,Part-time,26.5,235,29.37,Union memb,551
2012,Quebec,55 to 59,Female,Separated,C.Grade11to13,Manufactur,NA,Full-time,40,178,12.57,Union memb,570
2012,Quebec,70+,Female,Married,A.EightYears,Retail Tra,NA,NA,NA,NA,NA,NA,996
2012,Quebec,15 to 19,Female,Single,D.PostSecondary,Info/Cultu,NA,Part-time,8,32,12,Not member,756
2012,Quebec,35 to 39,Female,Married,D.PostSecondary,Health Car,NA,Full-time,35,159,NA,NA,590
2012,Quebec,65 to 69,Female,Married,D.PostSecondary,Info/Cultu,NA,Part-time,28,120,NA,NA,796
2012,Quebec,15 to 19,Female,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,816
2012,Quebec,45 to 49,Female,Married,C.Grade11to13,Accomm/Foo,NA,Full-time,40,6,11,Not member,731
2012,Quebec,70+,Female,Single,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,700
2012,Quebec,20 to 24,Female,Single,D.PostSecondary,Info/Cultu,NA,NA,NA,NA,NA,NA,754
2012,Quebec,20 to 24,Female,Single,D.PostSecondary,Retail Tra,NA,Part-time,20,58,10,Union memb,573
2012,Quebec,35 to 39,Female,Married,D.PostSecondary,Public Adm,FamilyResponsibility,Full-time,36,39,25,Union memb,981
2012,Quebec,30 to 34,Female,Married,B.Secondary,Health Car,NA,Full-time,36,94,14.7,Not member,1020
2012,Quebec,40 to 44,Female,Separated,B.Secondary,NA,NA,NA,NA,NA,NA,NA,617
2012,Quebec,55 to 59,Female,Separated,D.PostSecondary,Manufact n,NA,Part-time,20,9,15,Not member,818
2012,Quebec,65 to 69,Female,Single,A.EightYears,NA,NA,NA,NA,NA,NA,NA,639
2012,Quebec,25 to 29,Female,Single,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,774
2012,Quebec,35 to 39,Female,Married,D.PostSecondary,Other Serv,NA,Full-time,40,51,13,Not member,762
2012,Quebec,55 to 59,Female,Married,D.PostSecondary,Retail Tra,NA,NA,NA,NA,NA,NA,526
2012,Quebec,30 to 34,Female,Married,E.University,Mngmnt/Adm,NA,Full-time,35,71,15.87,Not member,510
2012,Quebec,60 to 64,Female,Married,E.University,Educationa,NA,Full-time,35,240,38.46,Union memb,772
2012,Quebec,60 to 64,Female,Married,A.EightYears,Retail Tra,NA,Part-time,20,67,13.62,Not member,726
2012,Quebec,60 to 64,Female,Single,D.PostSecondary,Prof/Scien,NA,Full-time,34,113,15.37,Not member,1179
2012,Quebec,35 to 39,Female,Single,E.University,Prof/Scien,NA,Full-time,40,2,31.25,Not member,538
2012,Quebec,20 to 24,Female,Single,D.PostSecondary,Finance/In,NA,Full-time,35,5,16.4,Not member,505
2012,Quebec,45 to 49,Female,Married,A.EightYears,Manufactur,NA,Full-time,40,193,21,Not member,673
2012,Quebec,50 to 54,Female,Married,D.PostSecondary,Retail Tra,NA,NA,NA,NA,NA,NA,772
2012,Quebec,45 to 49,Female,Married,C.Grade11to13,Finance/In,NA,Full-time,35,112,25.88,Union memb,514
2012,Quebec,40 to 44,Female,Married,E.University,Educationa,NA,NA,NA,NA,NA,NA,622
2012,Quebec,70+,Female,Single,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,700
2012,Quebec,15 to 19,Female,Single,D.PostSecondary,Info/Cultu,NA,Part-time,6,19,12.75,Not member,883
2012,Quebec,15 to 19,Female,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,636
2012,Quebec,25 to 29,Female,Married,E.University,Mngmnt/Adm,NA,NA,NA,NA,NA,NA,765
2012,Quebec,60 to 64,Female,Single,E.University,Health Car,NA,Full-time,37.5,128,17.8,Union memb,786
2012,Quebec,70+,Female,Separated,A.EightYears,NA,NA,NA,NA,NA,NA,NA,597
2012,Quebec,50 to 54,Female,Married,E.University,Public Adm,NA,Full-time,35,3,38.46,Union memb,666
2012,Quebec,60 to 64,Female,Separated,C.Grade11to13,Wholesale,NA,Part-time,29,240,15,Not member,596
